test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
10607,gemini,phq9,scenario,50,50,50,50,100,mid_O_high_N,44.44,"{""depression"": 44.44444444444444}",9,9
10571,openai,phq9,scenario,50,50,50,50,100,mid_O_high_N,37.04,"{""depression"": 37.03703703703704}",9,9
10625,claude,phq9,scenario,50,50,50,50,0,mid_O_low_N,3.7,"{""depression"": 3.7037037037037033}",9,9
10661,deepseek,phq9,scenario,50,50,50,50,0,mid_O_low_N,7.41,"{""depression"": 7.4074074074074066}",9,9
10679,gemini,phq9,scenario,50,50,50,50,0,mid_O_low_N,18.52,"{""depression"": 18.51851851851852}",9,9
10643,openai,phq9,scenario,50,50,50,50,0,mid_O_low_N,7.41,"{""depression"": 7.4074074074074066}",9,9
10841,claude,phq9,scenario,50,50,50,50,50,mid_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10877,deepseek,phq9,scenario,50,50,50,50,50,mid_O_mid_N,29.63,"{""depression"": 29.629629629629626}",9,9
10895,gemini,phq9,scenario,50,50,50,50,50,mid_O_mid_N,37.04,"{""depression"": 37.03703703703704}",9,9
10859,openai,phq9,scenario,50,50,50,50,50,mid_O_mid_N,11.11,"{""depression"": 11.11111111111111}",9,9
