test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
9920,deepseek,levenson,exemplar,50,0,100,0,50,low_A_low_C_high_E,53.59,"{""primary"": 79.6875, ""secondary"": 27.500000000000004}",26,26
9939,gemini,levenson,exemplar,50,0,100,0,50,low_A_low_C_high_E,46.25,"{""primary"": 75.0, ""secondary"": 17.5}",26,26
9901,openai,levenson,exemplar,50,0,100,0,50,low_A_low_C_high_E,53.91,"{""primary"": 82.8125, ""secondary"": 25.0}",26,26
9881,claude,levenson,exemplar,50,0,0,0,50,low_A_low_C_low_E,55.0,"{""primary"": 87.5, ""secondary"": 22.499999999999996}",26,26
9919,deepseek,levenson,exemplar,50,0,0,0,50,low_A_low_C_low_E,64.38,"{""primary"": 93.75, ""secondary"": 35.0}",26,26
9938,gemini,levenson,exemplar,50,0,0,0,50,low_A_low_C_low_E,66.09,"{""primary"": 92.1875, ""secondary"": 40.0}",26,26
9900,openai,levenson,exemplar,50,0,0,0,50,low_A_low_C_low_E,62.34,"{""primary"": 92.1875, ""secondary"": 32.49999999999999}",26,26
9884,claude,levenson,exemplar,50,25,100,0,50,low_A_medlow_C_high_E,40.63,"{""primary"": 68.75, ""secondary"": 12.5}",26,26
9922,deepseek,levenson,exemplar,50,25,100,0,50,low_A_medlow_C_high_E,54.84,"{""primary"": 79.6875, ""secondary"": 30.000000000000004}",26,26
9941,gemini,levenson,exemplar,50,25,100,0,50,low_A_medlow_C_high_E,47.5,"{""primary"": 75.0, ""secondary"": 20.0}",26,26
9903,openai,levenson,exemplar,50,25,100,0,50,low_A_medlow_C_high_E,54.69,"{""primary"": 84.375, ""secondary"": 25.0}",26,26
9883,claude,levenson,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,60.78,"{""primary"": 89.0625, ""secondary"": 32.49999999999999}",26,26
9921,deepseek,levenson,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,61.56,"{""primary"": 90.625, ""secondary"": 32.49999999999999}",26,26
9940,gemini,levenson,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,66.09,"{""primary"": 92.1875, ""secondary"": 40.0}",26,26
9902,openai,levenson,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,63.59,"{""primary"": 92.1875, ""secondary"": 35.0}",26,26
9894,claude,levenson,exemplar,50,75,100,100,50,max_A_high_C_high_E,10.63,"{""primary"": 6.25, ""secondary"": 15.000000000000002}",26,26
9932,deepseek,levenson,exemplar,50,75,100,100,50,max_A_high_C_high_E,0.0,"{""primary"": 0.0, ""secondary"": 0.0}",26,26
9951,gemini,levenson,exemplar,50,75,100,100,50,max_A_high_C_high_E,6.09,"{""primary"": 4.6875, ""secondary"": 7.500000000000001}",26,26
9913,openai,levenson,exemplar,50,75,100,100,50,max_A_high_C_high_E,10.31,"{""primary"": 3.125, ""secondary"": 17.5}",26,26
9893,claude,levenson,exemplar,50,75,0,100,50,max_A_high_C_low_E,6.25,"{""primary"": 0.0, ""secondary"": 12.5}",26,26
9931,deepseek,levenson,exemplar,50,75,0,100,50,max_A_high_C_low_E,7.5,"{""primary"": 0.0, ""secondary"": 15.000000000000002}",26,26
9950,gemini,levenson,exemplar,50,75,0,100,50,max_A_high_C_low_E,1.25,"{""primary"": 0.0, ""secondary"": 2.500000000000002}",26,26
9912,openai,levenson,exemplar,50,75,0,100,50,max_A_high_C_low_E,7.5,"{""primary"": 0.0, ""secondary"": 15.000000000000002}",26,26
9896,claude,levenson,exemplar,50,100,100,100,50,max_A_max_C_high_E,1.25,"{""primary"": 0.0, ""secondary"": 2.500000000000002}",26,26
9934,deepseek,levenson,exemplar,50,100,100,100,50,max_A_max_C_high_E,0.0,"{""primary"": 0.0, ""secondary"": 0.0}",26,26
9953,gemini,levenson,exemplar,50,100,100,100,50,max_A_max_C_high_E,4.53,"{""primary"": 1.5625, ""secondary"": 7.500000000000001}",26,26
9915,openai,levenson,exemplar,50,100,100,100,50,max_A_max_C_high_E,0.0,"{""primary"": 0.0, ""secondary"": 0.0}",26,26
9895,claude,levenson,exemplar,50,100,0,100,50,max_A_max_C_low_E,6.25,"{""primary"": 0.0, ""secondary"": 12.5}",26,26
9933,deepseek,levenson,exemplar,50,100,0,100,50,max_A_max_C_low_E,7.5,"{""primary"": 0.0, ""secondary"": 15.000000000000002}",26,26
9952,gemini,levenson,exemplar,50,100,0,100,50,max_A_max_C_low_E,1.25,"{""primary"": 0.0, ""secondary"": 2.500000000000002}",26,26
9914,openai,levenson,exemplar,50,100,0,100,50,max_A_max_C_low_E,6.25,"{""primary"": 0.0, ""secondary"": 12.5}",26,26
9886,claude,levenson,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,80.0,"{""primary"": 100.0, ""secondary"": 60.0}",26,26
9924,deepseek,levenson,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,90.0,"{""primary"": 100.0, ""secondary"": 80.0}",26,26
9943,gemini,levenson,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,83.75,"{""primary"": 100.0, ""secondary"": 67.5}",26,26
9905,openai,levenson,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,91.25,"{""primary"": 100.0, ""secondary"": 82.5}",26,26
9885,claude,levenson,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,60.78,"{""primary"": 89.0625, ""secondary"": 32.49999999999999}",26,26
9923,deepseek,levenson,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,61.56,"{""primary"": 90.625, ""secondary"": 32.49999999999999}",26,26
9942,gemini,levenson,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,68.59,"{""primary"": 92.1875, ""secondary"": 44.99999999999999}",26,26
9904,openai,levenson,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,61.25,"{""primary"": 87.5, ""secondary"": 35.0}",26,26
9888,claude,levenson,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,63.13,"{""primary"": 43.75, ""secondary"": 82.5}",26,26
9926,deepseek,levenson,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,45.63,"{""primary"": 18.75, ""secondary"": 72.5}",26,26
9945,gemini,levenson,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,65.94,"{""primary"": 59.375, ""secondary"": 72.5}",26,26
9907,openai,levenson,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,37.5,"{""primary"": 12.5, ""secondary"": 62.5}",26,26
9887,claude,levenson,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,55.0,"{""primary"": 87.5, ""secondary"": 22.499999999999996}",26,26
9925,deepseek,levenson,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,60.31,"{""primary"": 90.625, ""secondary"": 30.000000000000004}",26,26
9944,gemini,levenson,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,64.84,"{""primary"": 92.1875, ""secondary"": 37.5}",26,26
9906,openai,levenson,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,65.0,"{""primary"": 87.5, ""secondary"": 42.50000000000001}",26,26
9897,claude,levenson,exemplar,50,50,50,50,50,neutral,28.28,"{""primary"": 26.5625, ""secondary"": 30.000000000000004}",26,26
9935,deepseek,levenson,exemplar,50,50,50,50,50,neutral,29.06,"{""primary"": 28.125, ""secondary"": 30.000000000000004}",26,26
9954,gemini,levenson,exemplar,50,50,50,50,50,neutral,30.0,"{""primary"": 25.0, ""secondary"": 35.0}",26,26
9916,openai,levenson,exemplar,50,50,50,50,50,neutral,32.81,"{""primary"": 28.125, ""secondary"": 37.5}",26,26
8759,claude,levenson,hexaco,100,100,100,100,100,all_maximum,0.0,"{""primary"": 0.0, ""secondary"": 0.0}",26,26
8797,deepseek,levenson,hexaco,100,100,100,100,100,all_maximum,0.0,"{""primary"": 0.0, ""secondary"": 0.0}",26,26
8816,gemini,levenson,hexaco,100,100,100,100,100,all_maximum,0.0,"{""primary"": 0.0, ""secondary"": 0.0}",26,26
8778,openai,levenson,hexaco,100,100,100,100,100,all_maximum,0.0,"{""primary"": 0.0, ""secondary"": 0.0}",26,26
8758,claude,levenson,hexaco,0,0,0,0,0,all_minimum,57.5,"{""primary"": 100.0, ""secondary"": 15.000000000000002}",26,26
8796,deepseek,levenson,hexaco,0,0,0,0,0,all_minimum,100.0,"{""primary"": 100.0, ""secondary"": 100.0}",26,26
8815,gemini,levenson,hexaco,0,0,0,0,0,all_minimum,75.0,"{""primary"": 100.0, ""secondary"": 50.0}",26,26
8777,openai,levenson,hexaco,0,0,0,0,0,all_minimum,100.0,"{""primary"": 100.0, ""secondary"": 100.0}",26,26
8750,claude,levenson,hexaco,50,75,100,75,50,high_A_high_C_high_E,21.88,"{""primary"": 18.75, ""secondary"": 25.0}",26,26
8788,deepseek,levenson,hexaco,50,75,100,75,50,high_A_high_C_high_E,23.44,"{""primary"": 21.875, ""secondary"": 25.0}",26,26
8807,gemini,levenson,hexaco,50,75,100,75,50,high_A_high_C_high_E,37.34,"{""primary"": 29.6875, ""secondary"": 44.99999999999999}",26,26
8769,openai,levenson,hexaco,50,75,100,75,50,high_A_high_C_high_E,14.69,"{""primary"": 9.375, ""secondary"": 20.0}",26,26
8749,claude,levenson,hexaco,50,75,0,75,50,high_A_high_C_low_E,15.47,"{""primary"": 10.9375, ""secondary"": 20.0}",26,26
8787,deepseek,levenson,hexaco,50,75,0,75,50,high_A_high_C_low_E,13.75,"{""primary"": 0.0, ""secondary"": 27.500000000000004}",26,26
8806,gemini,levenson,hexaco,50,75,0,75,50,high_A_high_C_low_E,23.44,"{""primary"": 9.375, ""secondary"": 37.5}",26,26
8768,openai,levenson,hexaco,50,75,0,75,50,high_A_high_C_low_E,13.59,"{""primary"": 4.6875, ""secondary"": 22.499999999999996}",26,26
8752,claude,levenson,hexaco,50,100,100,75,50,high_A_max_C_high_E,2.03,"{""primary"": 1.5625, ""secondary"": 2.500000000000002}",26,26
8790,deepseek,levenson,hexaco,50,100,100,75,50,high_A_max_C_high_E,9.38,"{""primary"": 6.25, ""secondary"": 12.5}",26,26
8809,gemini,levenson,hexaco,50,100,100,75,50,high_A_max_C_high_E,6.09,"{""primary"": 4.6875, ""secondary"": 7.500000000000001}",26,26
8771,openai,levenson,hexaco,50,100,100,75,50,high_A_max_C_high_E,9.06,"{""primary"": 3.125, ""secondary"": 15.000000000000002}",26,26
8751,claude,levenson,hexaco,50,100,0,75,50,high_A_max_C_low_E,4.53,"{""primary"": 1.5625, ""secondary"": 7.500000000000001}",26,26
8789,deepseek,levenson,hexaco,50,100,0,75,50,high_A_max_C_low_E,2.5,"{""primary"": 0.0, ""secondary"": 4.999999999999999}",26,26
8808,gemini,levenson,hexaco,50,100,0,75,50,high_A_max_C_low_E,8.59,"{""primary"": 4.6875, ""secondary"": 12.5}",26,26
8770,openai,levenson,hexaco,50,100,0,75,50,high_A_max_C_low_E,3.28,"{""primary"": 1.5625, ""secondary"": 4.999999999999999}",26,26
8742,claude,levenson,hexaco,50,0,100,0,50,low_A_low_C_high_E,90.0,"{""primary"": 100.0, ""secondary"": 80.0}",26,26
8780,deepseek,levenson,hexaco,50,0,100,0,50,low_A_low_C_high_E,100.0,"{""primary"": 100.0, ""secondary"": 100.0}",26,26
8799,gemini,levenson,hexaco,50,0,100,0,50,low_A_low_C_high_E,90.0,"{""primary"": 100.0, ""secondary"": 80.0}",26,26
8761,openai,levenson,hexaco,50,0,100,0,50,low_A_low_C_high_E,100.0,"{""primary"": 100.0, ""secondary"": 100.0}",26,26
8741,claude,levenson,hexaco,50,0,0,0,50,low_A_low_C_low_E,87.5,"{""primary"": 100.0, ""secondary"": 75.0}",26,26
8779,deepseek,levenson,hexaco,50,0,0,0,50,low_A_low_C_low_E,100.0,"{""primary"": 100.0, ""secondary"": 100.0}",26,26
8798,gemini,levenson,hexaco,50,0,0,0,50,low_A_low_C_low_E,85.0,"{""primary"": 100.0, ""secondary"": 70.0}",26,26
8760,openai,levenson,hexaco,50,0,0,0,50,low_A_low_C_low_E,100.0,"{""primary"": 100.0, ""secondary"": 100.0}",26,26
8744,claude,levenson,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,82.5,"{""primary"": 100.0, ""secondary"": 65.0}",26,26
8782,deepseek,levenson,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,92.5,"{""primary"": 100.0, ""secondary"": 85.00000000000001}",26,26
8801,gemini,levenson,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,86.25,"{""primary"": 100.0, ""secondary"": 72.5}",26,26
8763,openai,levenson,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,90.0,"{""primary"": 100.0, ""secondary"": 80.0}",26,26
8743,claude,levenson,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,81.25,"{""primary"": 100.0, ""secondary"": 62.5}",26,26
8781,deepseek,levenson,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,97.5,"{""primary"": 100.0, ""secondary"": 95.0}",26,26
8800,gemini,levenson,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,76.88,"{""primary"": 93.75, ""secondary"": 60.0}",26,26
8762,openai,levenson,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,87.5,"{""primary"": 100.0, ""secondary"": 75.0}",26,26
8754,claude,levenson,hexaco,50,75,100,100,50,max_A_high_C_high_E,9.53,"{""primary"": 1.5625, ""secondary"": 17.5}",26,26
8792,deepseek,levenson,hexaco,50,75,100,100,50,max_A_high_C_high_E,11.56,"{""primary"": 3.125, ""secondary"": 20.0}",26,26
8811,gemini,levenson,hexaco,50,75,100,100,50,max_A_high_C_high_E,14.84,"{""primary"": 4.6875, ""secondary"": 25.0}",26,26
8773,openai,levenson,hexaco,50,75,100,100,50,max_A_high_C_high_E,11.56,"{""primary"": 3.125, ""secondary"": 20.0}",26,26
8753,claude,levenson,hexaco,50,75,0,100,50,max_A_high_C_low_E,10.78,"{""primary"": 1.5625, ""secondary"": 20.0}",26,26
8791,deepseek,levenson,hexaco,50,75,0,100,50,max_A_high_C_low_E,11.25,"{""primary"": 0.0, ""secondary"": 22.499999999999996}",26,26
8810,gemini,levenson,hexaco,50,75,0,100,50,max_A_high_C_low_E,16.56,"{""primary"": 3.125, ""secondary"": 30.000000000000004}",26,26
8772,openai,levenson,hexaco,50,75,0,100,50,max_A_high_C_low_E,8.28,"{""primary"": 1.5625, ""secondary"": 15.000000000000002}",26,26
8756,claude,levenson,hexaco,50,100,100,100,50,max_A_max_C_high_E,0.0,"{""primary"": 0.0, ""secondary"": 0.0}",26,26
8794,deepseek,levenson,hexaco,50,100,100,100,50,max_A_max_C_high_E,0.0,"{""primary"": 0.0, ""secondary"": 0.0}",26,26
8813,gemini,levenson,hexaco,50,100,100,100,50,max_A_max_C_high_E,5.31,"{""primary"": 3.125, ""secondary"": 7.500000000000001}",26,26
8775,openai,levenson,hexaco,50,100,100,100,50,max_A_max_C_high_E,1.25,"{""primary"": 0.0, ""secondary"": 2.500000000000002}",26,26
8755,claude,levenson,hexaco,50,100,0,100,50,max_A_max_C_low_E,2.5,"{""primary"": 0.0, ""secondary"": 4.999999999999999}",26,26
8793,deepseek,levenson,hexaco,50,100,0,100,50,max_A_max_C_low_E,2.5,"{""primary"": 0.0, ""secondary"": 4.999999999999999}",26,26
8812,gemini,levenson,hexaco,50,100,0,100,50,max_A_max_C_low_E,6.56,"{""primary"": 3.125, ""secondary"": 9.999999999999998}",26,26
8774,openai,levenson,hexaco,50,100,0,100,50,max_A_max_C_low_E,4.53,"{""primary"": 1.5625, ""secondary"": 7.500000000000001}",26,26
8746,claude,levenson,hexaco,50,0,100,25,50,medlow_A_low_C_high_E,88.75,"{""primary"": 100.0, ""secondary"": 77.49999999999999}",26,26
8784,deepseek,levenson,hexaco,50,0,100,25,50,medlow_A_low_C_high_E,100.0,"{""primary"": 100.0, ""secondary"": 100.0}",26,26
8803,gemini,levenson,hexaco,50,0,100,25,50,medlow_A_low_C_high_E,82.81,"{""primary"": 90.625, ""secondary"": 75.0}",26,26
8765,openai,levenson,hexaco,50,0,100,25,50,medlow_A_low_C_high_E,84.84,"{""primary"": 92.1875, ""secondary"": 77.49999999999999}",26,26
8745,claude,levenson,hexaco,50,0,0,25,50,medlow_A_low_C_low_E,84.38,"{""primary"": 93.75, ""secondary"": 75.0}",26,26
8783,deepseek,levenson,hexaco,50,0,0,25,50,medlow_A_low_C_low_E,99.22,"{""primary"": 98.4375, ""secondary"": 100.0}",26,26
8802,gemini,levenson,hexaco,50,0,0,25,50,medlow_A_low_C_low_E,81.09,"{""primary"": 92.1875, ""secondary"": 70.0}",26,26
8764,openai,levenson,hexaco,50,0,0,25,50,medlow_A_low_C_low_E,100.0,"{""primary"": 100.0, ""secondary"": 100.0}",26,26
8748,claude,levenson,hexaco,50,25,100,25,50,medlow_A_medlow_C_high_E,70.0,"{""primary"": 75.0, ""secondary"": 65.0}",26,26
8786,deepseek,levenson,hexaco,50,25,100,25,50,medlow_A_medlow_C_high_E,75.0,"{""primary"": 75.0, ""secondary"": 75.0}",26,26
8805,gemini,levenson,hexaco,50,25,100,25,50,medlow_A_medlow_C_high_E,71.56,"{""primary"": 78.125, ""secondary"": 65.0}",26,26
8767,openai,levenson,hexaco,50,25,100,25,50,medlow_A_medlow_C_high_E,73.75,"{""primary"": 75.0, ""secondary"": 72.5}",26,26
8747,claude,levenson,hexaco,50,25,0,25,50,medlow_A_medlow_C_low_E,66.72,"{""primary"": 73.4375, ""secondary"": 60.0}",26,26
8785,deepseek,levenson,hexaco,50,25,0,25,50,medlow_A_medlow_C_low_E,73.75,"{""primary"": 75.0, ""secondary"": 72.5}",26,26
8804,gemini,levenson,hexaco,50,25,0,25,50,medlow_A_medlow_C_low_E,65.94,"{""primary"": 71.875, ""secondary"": 60.0}",26,26
8766,openai,levenson,hexaco,50,25,0,25,50,medlow_A_medlow_C_low_E,75.0,"{""primary"": 75.0, ""secondary"": 75.0}",26,26
8757,claude,levenson,hexaco,50,50,50,50,50,neutral,43.75,"{""primary"": 37.5, ""secondary"": 50.0}",26,26
8795,deepseek,levenson,hexaco,50,50,50,50,50,neutral,32.81,"{""primary"": 28.125, ""secondary"": 37.5}",26,26
8814,gemini,levenson,hexaco,50,50,50,50,50,neutral,50.0,"{""primary"": 50.0, ""secondary"": 50.0}",26,26
8776,openai,levenson,hexaco,50,50,50,50,50,neutral,50.0,"{""primary"": 50.0, ""secondary"": 50.0}",26,26
8379,claude,levenson,narrative,100,100,100,100,100,all_maximum,12.19,"{""primary"": 9.375, ""secondary"": 15.000000000000002}",26,26
8417,deepseek,levenson,narrative,100,100,100,100,100,all_maximum,16.88,"{""primary"": 6.25, ""secondary"": 27.500000000000004}",26,26
8436,gemini,levenson,narrative,100,100,100,100,100,all_maximum,17.97,"{""primary"": 10.9375, ""secondary"": 25.0}",26,26
8398,openai,levenson,narrative,100,100,100,100,100,all_maximum,13.59,"{""primary"": 4.6875, ""secondary"": 22.499999999999996}",26,26
8378,claude,levenson,narrative,0,0,0,0,0,all_minimum,51.25,"{""primary"": 50.0, ""secondary"": 52.5}",26,26
8416,deepseek,levenson,narrative,0,0,0,0,0,all_minimum,88.75,"{""primary"": 100.0, ""secondary"": 77.49999999999999}",26,26
8435,gemini,levenson,narrative,0,0,0,0,0,all_minimum,65.0,"{""primary"": 75.0, ""secondary"": 55.00000000000001}",26,26
8397,openai,levenson,narrative,0,0,0,0,0,all_minimum,72.81,"{""primary"": 78.125, ""secondary"": 67.5}",26,26
8370,claude,levenson,narrative,50,75,100,75,50,high_A_high_C_high_E,22.66,"{""primary"": 20.3125, ""secondary"": 25.0}",26,26
8408,deepseek,levenson,narrative,50,75,100,75,50,high_A_high_C_high_E,21.88,"{""primary"": 18.75, ""secondary"": 25.0}",26,26
8427,gemini,levenson,narrative,50,75,100,75,50,high_A_high_C_high_E,28.75,"{""primary"": 25.0, ""secondary"": 32.49999999999999}",26,26
8389,openai,levenson,narrative,50,75,100,75,50,high_A_high_C_high_E,11.72,"{""primary"": 10.9375, ""secondary"": 12.5}",26,26
8369,claude,levenson,narrative,50,75,0,75,50,high_A_high_C_low_E,23.91,"{""primary"": 20.3125, ""secondary"": 27.500000000000004}",26,26
8407,deepseek,levenson,narrative,50,75,0,75,50,high_A_high_C_low_E,17.97,"{""primary"": 10.9375, ""secondary"": 25.0}",26,26
8426,gemini,levenson,narrative,50,75,0,75,50,high_A_high_C_low_E,23.59,"{""primary"": 17.1875, ""secondary"": 30.000000000000004}",26,26
8388,openai,levenson,narrative,50,75,0,75,50,high_A_high_C_low_E,23.13,"{""primary"": 18.75, ""secondary"": 27.500000000000004}",26,26
8372,claude,levenson,narrative,50,100,100,75,50,high_A_max_C_high_E,16.88,"{""primary"": 18.75, ""secondary"": 15.000000000000002}",26,26
8410,deepseek,levenson,narrative,50,100,100,75,50,high_A_max_C_high_E,19.53,"{""primary"": 14.0625, ""secondary"": 25.0}",26,26
8429,gemini,levenson,narrative,50,100,100,75,50,high_A_max_C_high_E,21.25,"{""primary"": 25.0, ""secondary"": 17.5}",26,26
8391,openai,levenson,narrative,50,100,100,75,50,high_A_max_C_high_E,10.94,"{""primary"": 9.375, ""secondary"": 12.5}",26,26
8371,claude,levenson,narrative,50,100,0,75,50,high_A_max_C_low_E,17.66,"{""primary"": 20.3125, ""secondary"": 15.000000000000002}",26,26
8409,deepseek,levenson,narrative,50,100,0,75,50,high_A_max_C_low_E,16.72,"{""primary"": 10.9375, ""secondary"": 22.499999999999996}",26,26
8428,gemini,levenson,narrative,50,100,0,75,50,high_A_max_C_low_E,20.0,"{""primary"": 12.5, ""secondary"": 27.500000000000004}",26,26
8390,openai,levenson,narrative,50,100,0,75,50,high_A_max_C_low_E,15.78,"{""primary"": 14.0625, ""secondary"": 17.5}",26,26
8362,claude,levenson,narrative,50,0,100,0,50,low_A_low_C_high_E,52.5,"{""primary"": 50.0, ""secondary"": 55.00000000000001}",26,26
8400,deepseek,levenson,narrative,50,0,100,0,50,low_A_low_C_high_E,71.56,"{""primary"": 78.125, ""secondary"": 65.0}",26,26
8419,gemini,levenson,narrative,50,0,100,0,50,low_A_low_C_high_E,70.47,"{""primary"": 73.4375, ""secondary"": 67.5}",26,26
8381,openai,levenson,narrative,50,0,100,0,50,low_A_low_C_high_E,69.38,"{""primary"": 68.75, ""secondary"": 70.0}",26,26
8361,claude,levenson,narrative,50,0,0,0,50,low_A_low_C_low_E,48.13,"{""primary"": 43.75, ""secondary"": 52.5}",26,26
8399,deepseek,levenson,narrative,50,0,0,0,50,low_A_low_C_low_E,73.75,"{""primary"": 75.0, ""secondary"": 72.5}",26,26
8418,gemini,levenson,narrative,50,0,0,0,50,low_A_low_C_low_E,59.69,"{""primary"": 59.375, ""secondary"": 60.0}",26,26
8380,openai,levenson,narrative,50,0,0,0,50,low_A_low_C_low_E,60.16,"{""primary"": 57.8125, ""secondary"": 62.5}",26,26
8364,claude,levenson,narrative,50,25,100,0,50,low_A_medlow_C_high_E,42.66,"{""primary"": 45.3125, ""secondary"": 40.0}",26,26
8402,deepseek,levenson,narrative,50,25,100,0,50,low_A_medlow_C_high_E,69.06,"{""primary"": 78.125, ""secondary"": 60.0}",26,26
8421,gemini,levenson,narrative,50,25,100,0,50,low_A_medlow_C_high_E,61.25,"{""primary"": 75.0, ""secondary"": 47.5}",26,26
8383,openai,levenson,narrative,50,25,100,0,50,low_A_medlow_C_high_E,56.88,"{""primary"": 56.25, ""secondary"": 57.49999999999999}",26,26
8363,claude,levenson,narrative,50,25,0,0,50,low_A_medlow_C_low_E,41.09,"{""primary"": 42.1875, ""secondary"": 40.0}",26,26
8401,deepseek,levenson,narrative,50,25,0,0,50,low_A_medlow_C_low_E,70.0,"{""primary"": 75.0, ""secondary"": 65.0}",26,26
8420,gemini,levenson,narrative,50,25,0,0,50,low_A_medlow_C_low_E,56.88,"{""primary"": 68.75, ""secondary"": 44.99999999999999}",26,26
8382,openai,levenson,narrative,50,25,0,0,50,low_A_medlow_C_low_E,49.53,"{""primary"": 51.5625, ""secondary"": 47.5}",26,26
8374,claude,levenson,narrative,50,75,100,100,50,max_A_high_C_high_E,16.72,"{""primary"": 10.9375, ""secondary"": 22.499999999999996}",26,26
8412,deepseek,levenson,narrative,50,75,100,100,50,max_A_high_C_high_E,14.37,"{""primary"": 6.25, ""secondary"": 22.499999999999996}",26,26
8431,gemini,levenson,narrative,50,75,100,100,50,max_A_high_C_high_E,20.47,"{""primary"": 10.9375, ""secondary"": 30.000000000000004}",26,26
8393,openai,levenson,narrative,50,75,100,100,50,max_A_high_C_high_E,9.84,"{""primary"": 4.6875, ""secondary"": 15.000000000000002}",26,26
8373,claude,levenson,narrative,50,75,0,100,50,max_A_high_C_low_E,13.13,"{""primary"": 6.25, ""secondary"": 20.0}",26,26
8411,deepseek,levenson,narrative,50,75,0,100,50,max_A_high_C_low_E,14.84,"{""primary"": 4.6875, ""secondary"": 25.0}",26,26
8430,gemini,levenson,narrative,50,75,0,100,50,max_A_high_C_low_E,15.63,"{""primary"": 6.25, ""secondary"": 25.0}",26,26
8392,openai,levenson,narrative,50,75,0,100,50,max_A_high_C_low_E,9.84,"{""primary"": 4.6875, ""secondary"": 15.000000000000002}",26,26
8376,claude,levenson,narrative,50,100,100,100,50,max_A_max_C_high_E,6.88,"{""primary"": 6.25, ""secondary"": 7.500000000000001}",26,26
8414,deepseek,levenson,narrative,50,100,100,100,50,max_A_max_C_high_E,15.31,"{""primary"": 15.625, ""secondary"": 15.000000000000002}",26,26
8433,gemini,levenson,narrative,50,100,100,100,50,max_A_max_C_high_E,17.97,"{""primary"": 10.9375, ""secondary"": 25.0}",26,26
8395,openai,levenson,narrative,50,100,100,100,50,max_A_max_C_high_E,8.59,"{""primary"": 4.6875, ""secondary"": 12.5}",26,26
8375,claude,levenson,narrative,50,100,0,100,50,max_A_max_C_low_E,8.13,"{""primary"": 6.25, ""secondary"": 9.999999999999998}",26,26
8413,deepseek,levenson,narrative,50,100,0,100,50,max_A_max_C_low_E,4.53,"{""primary"": 1.5625, ""secondary"": 7.500000000000001}",26,26
8432,gemini,levenson,narrative,50,100,0,100,50,max_A_max_C_low_E,13.13,"{""primary"": 6.25, ""secondary"": 20.0}",26,26
8394,openai,levenson,narrative,50,100,0,100,50,max_A_max_C_low_E,9.06,"{""primary"": 3.125, ""secondary"": 15.000000000000002}",26,26
8366,claude,levenson,narrative,50,0,100,25,50,medlow_A_low_C_high_E,45.0,"{""primary"": 37.5, ""secondary"": 52.5}",26,26
8404,deepseek,levenson,narrative,50,0,100,25,50,medlow_A_low_C_high_E,59.53,"{""primary"": 51.5625, ""secondary"": 67.5}",26,26
8423,gemini,levenson,narrative,50,0,100,25,50,medlow_A_low_C_high_E,68.91,"{""primary"": 70.3125, ""secondary"": 67.5}",26,26
8385,openai,levenson,narrative,50,0,100,25,50,medlow_A_low_C_high_E,42.66,"{""primary"": 32.8125, ""secondary"": 52.5}",26,26
8365,claude,levenson,narrative,50,0,0,25,50,medlow_A_low_C_low_E,43.75,"{""primary"": 37.5, ""secondary"": 50.0}",26,26
8403,deepseek,levenson,narrative,50,0,0,25,50,medlow_A_low_C_low_E,37.5,"{""primary"": 25.0, ""secondary"": 50.0}",26,26
8422,gemini,levenson,narrative,50,0,0,25,50,medlow_A_low_C_low_E,46.72,"{""primary"": 35.9375, ""secondary"": 57.49999999999999}",26,26
8384,openai,levenson,narrative,50,0,0,25,50,medlow_A_low_C_low_E,41.09,"{""primary"": 29.6875, ""secondary"": 52.5}",26,26
8368,claude,levenson,narrative,50,25,100,25,50,medlow_A_medlow_C_high_E,38.75,"{""primary"": 37.5, ""secondary"": 40.0}",26,26
